ad_id,clicks,impressions,date_start,date_stop,reach,frequency,spend,age,gender,website_ctr,actions_onsite_conversion.post_save,actions_link_click,actions_post_reaction,actions_post_engagement,actions_page_engagement,action_values_offsite_conversion.fb_pixel_add_to_cart,action_values_offsite_conversion.fb_pixel_initiate_checkout,action_values_offsite_conversion.fb_pixel_view_content,action_values_omni_add_to_cart,action_values_omni_initiated_checkout,action_values_omni_view_content,action_values_add_to_cart,action_values_initiate_checkout,actions_offsite_conversion.fb_pixel_add_to_cart,actions_offsite_conversion.fb_pixel_initiate_checkout,actions_offsite_conversion.fb_pixel_view_content,actions_add_to_cart,actions_initiate_checkout,actions_landing_page_view,actions_view_content,actions_post,action_values_offsite_conversion.fb_pixel_add_payment_info,action_values_offsite_conversion.fb_pixel_purchase,action_values_add_payment_info,actions_offsite_conversion.fb_pixel_add_payment_info,actions_offsite_conversion.fb_pixel_purchase,actions_purchase,actions_offsite_conversion.fb_pixel_search,actions_search,actions_offsite_conversion.fb_pixel_lead,actions_comment
23850941330930035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
23850952234250035,1,111,2022-02-08,2022-02-08,107,1.037383,63.423776,25-34,female,0.900901,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,2,1098,2022-02-08,2022-02-08,1058,1.037807,233.357101,25-34,male,0.182149,,2.0,7.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,4,2022-02-08,2022-02-08,4,1.0,0.579943,25-34,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,59,2022-02-08,2022-02-08,59,1.0,46.155471,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,1,156,2022-02-08,2022-02-08,151,1.033113,42.585821,35-44,male,0.641026,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,1,3,2022-02-08,2022-02-08,3,1.0,0.219978,35-44,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,1,18,2022-02-08,2022-02-08,18,1.0,7.43927,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,1,55,2022-02-08,2022-02-08,53,1.037736,13.34869,45-54,male,1.818182,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,1,2022-02-08,2022-02-08,1,1.0,0.239976,45-54,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,2,2022-02-08,2022-02-08,2,1.0,0.269974,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,11997.0,,,11997.0,,,,,3.0,,,4.0,3.0,,,,,,,,,,,
23850952234260035,5,102,2022-02-08,2022-02-08,101,1.009901,29.359425,25-34,female,0.980392,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,7,927,2022-02-08,2022-02-08,899,1.031146,186.822706,25-34,male,0.539374,,5.0,2.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,2,2022-02-08,2022-02-08,2,1.0,0.029989,25-34,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,1,58,2022-02-08,2022-02-08,55,1.054545,86.218944,35-44,female,1.724138,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,3,163,2022-02-08,2022-02-08,154,1.058442,53.060887,35-44,male,1.840491,,3.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,3,2022-02-08,2022-02-08,3,1.0,0.479827,35-44,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,11,2022-02-08,2022-02-08,10,1.1,5.388059,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,39,2022-02-08,2022-02-08,38,1.026316,27.090242,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,1,2022-02-08,2022-02-08,1,1.0,0.189932,45-54,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,1,2022-02-08,2022-02-08,1,1.0,0.029989,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,2999.0,58984.0,,2999.0,58984.0,,2999.0,,1.0,17.0,,1.0,11.0,17.0,,,,,,,,,,,
23850952234280035,0,112,2022-02-08,2022-02-08,109,1.027523,41.98,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,14,1228,2022-02-08,2022-02-08,1161,1.057709,264.42,25-34,male,0.895765,2.0,11.0,2.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,3,2022-02-08,2022-02-08,3,1.0,0.51,25-34,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,57,2022-02-08,2022-02-08,54,1.055556,29.34,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,3,171,2022-02-08,2022-02-08,164,1.042683,56.33,35-44,male,1.754386,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,4,2022-02-08,2022-02-08,4,1.0,0.37,35-44,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,13,2022-02-08,2022-02-08,12,1.083333,3.65,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,59,2022-02-08,2022-02-08,58,1.017241,21.31,45-54,male,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,4,2022-02-08,2022-02-08,4,1.0,0.64,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,18995.0,,,18995.0,,,,,5.0,,,6.0,5.0,,,,,,,,,,,
23850952308400035,0,9,2022-02-08,2022-02-08,9,1.0,2.59,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,81,2022-02-08,2022-02-08,73,1.109589,26.85,25-34,male,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,5,2022-02-08,2022-02-08,5,1.0,0.46,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,36,2022-02-08,2022-02-08,36,1.0,15.42,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,3,2022-02-08,2022-02-08,3,1.0,2.3,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,25,2022-02-08,2022-02-08,24,1.041667,14.76,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,14,2022-02-08,2022-02-08,13,1.076923,3.65,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,2,117,2022-02-08,2022-02-08,112,1.044643,31.95,25-34,male,0.854701,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,2,2022-02-08,2022-02-08,2,1.0,1.55,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,1,41,2022-02-08,2022-02-08,40,1.025,14.88,35-44,male,2.439024,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,1,5,2022-02-08,2022-02-08,5,1.0,2.95,45-54,female,20.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,39,2022-02-08,2022-02-08,35,1.114286,31.78,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,1,2022-02-08,2022-02-08,1,1.0,0.01,45-54,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,1,2022-02-08,2022-02-08,1,1.0,0.25,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,1,2022-02-08,2022-02-08,1,1.0,2.98,55-64,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
23850952308480035,0,5,2022-02-08,2022-02-08,5,1.0,2.61,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,2,95,2022-02-08,2022-02-08,88,1.079545,39.94,25-34,male,2.105263,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,1,2022-02-08,2022-02-08,1,1.0,0.01,25-34,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,6,2022-02-08,2022-02-08,5,1.2,35.42,35-44,female,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850952308480035,0,37,2022-02-08,2022-02-08,32,1.15625,14.7,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,1,2022-02-08,2022-02-08,1,1.0,0.15,35-44,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,2,2022-02-08,2022-02-08,2,1.0,0.09,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,2,20,2022-02-08,2022-02-08,19,1.052632,16.71,45-54,male,10.0,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,2,2022-02-08,2022-02-08,1,2.0,0.04,55-64,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,1,2022-02-08,2022-02-08,1,1.0,0.43,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,10997.0,3999.0,9997.0,10997.0,3999.0,9997.0,10997.0,3999.0,5.0,1.0,4.0,5.0,1.0,2.0,4.0,,,,,,,,,,,
23850952355900035,0,11,2022-02-08,2022-02-08,10,1.1,2.04,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,4,186,2022-02-08,2022-02-08,178,1.044944,85.06,25-34,male,1.612903,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,1,2022-02-08,2022-02-08,1,1.0,0.05,25-34,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,6,2022-02-08,2022-02-08,5,1.2,2.05,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,1,72,2022-02-08,2022-02-08,66,1.090909,28.59,35-44,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,1,7,2022-02-08,2022-02-08,4,1.75,3.04,45-54,female,14.285714,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,41,2022-02-08,2022-02-08,40,1.025,15.53,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,2,2022-02-08,2022-02-08,2,1.0,0.45,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,5998.0,,,5998.0,,,,,2.0,,,1.0,2.0,,,,,,,,,,,
23850952355910035,0,112,2022-02-08,2022-02-08,109,1.027523,31.9,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,15,1304,2022-02-08,2022-02-08,1255,1.039044,223.74,25-34,male,0.843558,3.0,11.0,1.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,5,2022-02-08,2022-02-08,5,1.0,0.88,25-34,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,43,2022-02-08,2022-02-08,43,1.0,12.19,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,1,145,2022-02-08,2022-02-08,142,1.021127,50.17,35-44,male,0.689655,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,8,2022-02-08,2022-02-08,8,1.0,1.91,35-44,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,21,2022-02-08,2022-02-08,18,1.166667,6.73,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,66,2022-02-08,2022-02-08,62,1.064516,19.26,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,1,2022-02-08,2022-02-08,1,1.0,0.01,45-54,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,2,2022-02-08,2022-02-08,2,1.0,0.36,55-64,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,1,3,2022-02-08,2022-02-08,3,1.0,0.45,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,35991.0,,,35991.0,,,,,9.0,,,7.0,9.0,,,,,,,,,,,
23850952358870035,0,11,2022-02-08,2022-02-08,10,1.1,2.46,25-34,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,2,177,2022-02-08,2022-02-08,162,1.092593,47.61,25-34,male,1.129944,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,3,2022-02-08,2022-02-08,3,1.0,2.84,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,1,51,2022-02-08,2022-02-08,45,1.133333,57.42,35-44,male,1.960784,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,1,2022-02-08,2022-02-08,1,1.0,0.2,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,34,2022-02-08,2022-02-08,33,1.030303,15.73,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,1,2022-02-08,2022-02-08,1,1.0,0.0,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
23850952358880035,0,1,2022-02-08,2022-02-08,1,1.0,0.01,13-17,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,0,1,2022-02-08,2022-02-08,1,1.0,0.4,13-17,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,3,95,2022-02-08,2022-02-08,93,1.021505,25.5,25-34,female,2.105263,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,9,1154,2022-02-08,2022-02-08,1117,1.033124,222.47,25-34,male,0.779896,,9.0,7.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,0,3,2022-02-08,2022-02-08,3,1.0,0.09,25-34,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,0,40,2022-02-08,2022-02-08,37,1.081081,26.81,35-44,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,2,163,2022-02-08,2022-02-08,158,1.031646,59.29,35-44,male,1.226994,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,0,13,2022-02-08,2022-02-08,12,1.083333,6.69,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,0,48,2022-02-08,2022-02-08,47,1.021277,23.77,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,0,1,2022-02-08,2022-02-08,1,1.0,0.45,45-54,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,0,1,2022-02-08,2022-02-08,1,1.0,0.0,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,26993.0,,,26993.0,,,,,7.0,,,10.0,7.0,,,,,,,,,,,
23850952403370035,9,615,2022-02-08,2022-02-08,570,1.078947,244.14,25-34,male,0.97561,,6.0,1.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403370035,8,270,2022-02-08,2022-02-08,240,1.125,161.68,35-44,male,1.481481,,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403370035,1,100,2022-02-08,2022-02-08,90,1.111111,79.98,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403370035,0,8,2022-02-08,2022-02-08,8,1.0,3.86,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403370035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,29993.0,,,29993.0,,,,,13.0,,,8.0,13.0,,,,,,,,,,,
23850952403390035,13,630,2022-02-08,2022-02-08,607,1.037891,304.85,25-34,male,1.111111,,7.0,2.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403390035,5,215,2022-02-08,2022-02-08,201,1.069652,130.18,35-44,male,1.860465,,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403390035,6,79,2022-02-08,2022-02-08,77,1.025974,53.11,45-54,male,2.531646,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403390035,0,4,2022-02-08,2022-02-08,4,1.0,0.75,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403390035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,2999.0,22994.0,,2999.0,22994.0,,2999.0,,1.0,11.0,,1.0,8.0,11.0,,,,,,,,,,,
23850952403400035,21,728,2022-02-08,2022-02-08,690,1.055072,305.12,25-34,male,1.785714,,13.0,1.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403400035,10,227,2022-02-08,2022-02-08,215,1.055814,100.29,35-44,male,3.0837,,7.0,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403400035,3,118,2022-02-08,2022-02-08,112,1.053571,73.07,45-54,male,2.542373,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403400035,0,8,2022-02-08,2022-02-08,8,1.0,3.74,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403400035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,70984.0,,,70984.0,,,,,27.0,,,18.0,27.0,,,,,,,,,,,
23850952407270035,13,546,2022-02-08,2022-02-08,516,1.05814,196.34,25-34,male,1.282051,,7.0,4.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407270035,15,397,2022-02-08,2022-02-08,373,1.064343,210.27,35-44,male,2.518892,,10.0,,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407270035,1,126,2022-02-08,2022-02-08,120,1.05,69.59,45-54,male,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407270035,0,7,2022-02-08,2022-02-08,7,1.0,2.19,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407270035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,54982.0,,,54982.0,,,,,27.0,,,11.0,27.0,,,,,,,,1.0,1.0,,
23850952407290035,14,681,2022-02-08,2022-02-08,638,1.067398,311.02,25-34,male,1.615272,,11.0,,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407290035,9,262,2022-02-08,2022-02-08,239,1.096234,119.59,35-44,male,1.908397,,5.0,1.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407290035,0,102,2022-02-08,2022-02-08,99,1.030303,58.6,45-54,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407290035,0,5,2022-02-08,2022-02-08,5,1.0,2.33,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407290035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,19994.0,,,19994.0,,,,,10.0,,,9.0,10.0,,,,,,,,,,,
23850952421430035,0,10,2022-02-08,2022-02-08,7,1.428571,2.3691,18-24,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,3,65,2022-02-08,2022-02-08,51,1.27451,5.527899,18-24,male,3.076923,1.0,2.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,1,16,2022-02-08,2022-02-08,15,1.066667,14.864351,25-34,female,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,19,497,2022-02-08,2022-02-08,340,1.461765,153.791557,25-34,male,3.018109,1.0,15.0,1.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,3,14,2022-02-08,2022-02-08,12,1.166667,26.899778,35-44,female,14.285714,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,11,289,2022-02-08,2022-02-08,182,1.587912,121.453846,35-44,male,2.076125,,6.0,1.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,0,8,2022-02-08,2022-02-08,6,1.333333,18.18309,45-54,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,10,174,2022-02-08,2022-02-08,109,1.59633,147.57392,45-54,male,4.597701,,8.0,6.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,1,26,2022-02-08,2022-02-08,20,1.3,9.296467,55-64,male,3.846154,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,0,2,2022-02-08,2022-02-08,2,1.0,0.019992,65+,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,181972.0,,,181972.0,,,,,51.0,,,26.0,51.0,,,,,,,,,,,
23850952429830035,8,532,2022-02-08,2022-02-08,515,1.03301,277.71,25-34,male,1.315789,1.0,7.0,,9.0,9.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850952429830035,7,263,2022-02-08,2022-02-08,251,1.047809,184.02,35-44,male,2.281369,1.0,6.0,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429830035,2,113,2022-02-08,2022-02-08,107,1.056075,65.57,45-54,male,0.884956,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429830035,1,6,2022-02-08,2022-02-08,6,1.0,7.3,55-64,male,16.666667,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429830035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,39990.0,,,39990.0,,,,,15.0,,,10.0,15.0,,,,,,,,,,,
23850952429850035,9,518,2022-02-08,2022-02-08,487,1.063655,250.97,25-34,male,1.544402,,8.0,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,13,281,2022-02-08,2022-02-08,261,1.076628,173.38,35-44,male,2.846975,,8.0,1.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,7,134,2022-02-08,2022-02-08,126,1.063492,76.7,45-54,male,2.238806,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,11,2022-02-08,2022-02-08,11,1.0,7.28,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,2999.0,8997.0,57986.0,2999.0,8997.0,57986.0,2999.0,8997.0,2.0,4.0,24.0,2.0,4.0,13.0,24.0,,2999.0,2999.0,2999.0,3.0,1.0,1.0,,,,
23850952429860035,19,625,2022-02-08,2022-02-08,604,1.034768,295.65,25-34,male,2.24,,14.0,1.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,5,208,2022-02-08,2022-02-08,196,1.061224,132.82,35-44,male,1.923077,,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,2,96,2022-02-08,2022-02-08,89,1.078652,65.52,45-54,male,2.083333,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,0,7,2022-02-08,2022-02-08,7,1.0,8.45,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,2999.0,54985.0,,2999.0,54985.0,,2999.0,,1.0,26.0,,1.0,15.0,26.0,,,,,,,,,,,
23850952429870035,8,587,2022-02-08,2022-02-08,552,1.063406,244.4,25-34,male,1.022147,,6.0,2.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,10,250,2022-02-08,2022-02-08,230,1.086957,159.85,35-44,male,2.4,,6.0,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,6,99,2022-02-08,2022-02-08,91,1.087912,50.64,45-54,male,3.030303,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,6,2022-02-08,2022-02-08,6,1.0,10.87,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,37990.0,,,37990.0,,,,,17.0,,,12.0,17.0,,,,,,,,,,,
23850952429880035,17,689,2022-02-08,2022-02-08,650,1.06,286.69,25-34,male,1.886792,,13.0,2.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,5,234,2022-02-08,2022-02-08,217,1.078341,132.31,35-44,male,0.854701,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,2,97,2022-02-08,2022-02-08,89,1.089888,61.13,45-54,male,1.030928,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,5,2022-02-08,2022-02-08,5,1.0,2.43,55-64,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,unknown,,,,,,,,,63988.0,,,63988.0,,,,,21.0,,,15.0,21.0,,,,,,,,,,,
23850875657320035,0,1,2022-02-09,2022-02-09,1,1.0,0.019987,13-17,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
