ad_id,clicks,impressions,date_start,date_stop,reach,frequency,spend,region,website_ctr,actions_link_click,actions_post_engagement,actions_page_engagement,actions_onsite_conversion.post_save,actions_post_reaction,action_values_offsite_conversion.fb_pixel_add_to_cart,action_values_offsite_conversion.fb_pixel_initiate_checkout,action_values_offsite_conversion.fb_pixel_view_content,action_values_add_to_cart,action_values_initiate_checkout,action_values_omni_add_to_cart,action_values_omni_initiated_checkout,action_values_omni_view_content,actions_landing_page_view,actions_offsite_conversion.fb_pixel_add_to_cart,actions_offsite_conversion.fb_pixel_initiate_checkout,actions_offsite_conversion.fb_pixel_view_content,actions_add_to_cart,actions_initiate_checkout,actions_view_content,actions_post,action_values_offsite_conversion.fb_pixel_add_payment_info,action_values_offsite_conversion.fb_pixel_purchase,action_values_add_payment_info,actions_offsite_conversion.fb_pixel_add_payment_info,actions_offsite_conversion.fb_pixel_purchase,actions_purchase,actions_offsite_conversion.fb_pixel_search,actions_search,actions_offsite_conversion.fb_pixel_lead,actions_comment
23850952234280035,2,128,2022-02-08,2022-02-08,124,1.032258,45.94,Karnataka,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,45,2022-02-08,2022-02-08,40,1.125,6.01,Kerala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,2,66,2022-02-08,2022-02-08,60,1.1,12.82,Madhya Pradesh,3.030303,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,2,267,2022-02-08,2022-02-08,254,1.051181,55.54,Maharashtra,0.749064,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,3,2022-02-08,2022-02-08,3,1.0,0.72,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,6,2022-02-08,2022-02-08,6,1.0,5.09,Meghalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,4,2022-02-08,2022-02-08,3,1.333333,0.11,Mizoram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,1,6,2022-02-08,2022-02-08,6,1.0,2.17,Nagaland,16.666667,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,62,2022-02-08,2022-02-08,58,1.068966,18.61,Odisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,5,2022-02-08,2022-02-08,5,1.0,0.27,Puducherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,46,2022-02-08,2022-02-08,45,1.022222,13.82,Punjab region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,53,2022-02-08,2022-02-08,52,1.019231,12.63,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,11,2022-02-08,2022-02-08,10,1.1,0.93,Sikkim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,68,2022-02-08,2022-02-08,64,1.0625,10.63,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,2,88,2022-02-08,2022-02-08,85,1.035294,26.52,Telangana,2.272727,2.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,5,2022-02-08,2022-02-08,5,1.0,0.45,Tripura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,,,,,,,,,18995.0,,,,,18995.0,6.0,,,5.0,,,5.0,,,,,,,,,,,
23850952234280035,2,100,2022-02-08,2022-02-08,95,1.052632,23.73,Uttar Pradesh,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,12,2022-02-08,2022-02-08,12,1.0,2.29,Uttarakhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,3,109,2022-02-08,2022-02-08,101,1.079208,35.68,West Bengal,2.752294,3.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,9,2022-02-08,2022-02-08,9,1.0,0.72,Andhra Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,1,2022-02-08,2022-02-08,1,1.0,1.16,Arunachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,5,2022-02-08,2022-02-08,5,1.0,1.97,Assam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,4,2022-02-08,2022-02-08,4,1.0,0.87,Bihar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,3,2022-02-08,2022-02-08,3,1.0,1.17,Chhattisgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,8,2022-02-08,2022-02-08,7,1.142857,6.31,Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,7,2022-02-08,2022-02-08,7,1.0,1.81,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,2,2022-02-08,2022-02-08,2,1.0,0.33,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,14,2022-02-08,2022-02-08,14,1.0,7.4,Jammu and Kashmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,5,2022-02-08,2022-02-08,5,1.0,1.73,Jharkhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,8,2022-02-08,2022-02-08,8,1.0,2.05,Karnataka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,4,2022-02-08,2022-02-08,3,1.333333,0.52,Kerala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,6,2022-02-08,2022-02-08,6,1.0,4.38,Madhya Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,25,2022-02-08,2022-02-08,24,1.041667,8.8,Maharashtra,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,1,2022-02-08,2022-02-08,1,1.0,0.66,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,1,2022-02-08,2022-02-08,1,1.0,0.22,Meghalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,5,2022-02-08,2022-02-08,4,1.25,0.91,Odisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,7,2022-02-08,2022-02-08,7,1.0,3.67,Punjab region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,2,2022-02-08,2022-02-08,2,1.0,0.45,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,5,2022-02-08,2022-02-08,5,1.0,0.09,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,4,2022-02-08,2022-02-08,4,1.0,3.72,Telangana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,1,2022-02-08,2022-02-08,1,1.0,0.68,Tripura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,14,2022-02-08,2022-02-08,9,1.555556,4.09,Uttar Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,3,2022-02-08,2022-02-08,3,1.0,1.37,Uttarakhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,15,2022-02-08,2022-02-08,15,1.0,7.3,West Bengal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,5,2022-02-08,2022-02-08,5,1.0,2.19,Andhra Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,2,2022-02-08,2022-02-08,2,1.0,1.99,Arunachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,9,2022-02-08,2022-02-08,7,1.285714,3.7,Assam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,12,2022-02-08,2022-02-08,11,1.090909,8.53,Bihar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,1,2022-02-08,2022-02-08,1,1.0,0.02,Chandigarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,5,2022-02-08,2022-02-08,5,1.0,1.89,Chhattisgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,3,2022-02-08,2022-02-08,3,1.0,3.25,Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,6,2022-02-08,2022-02-08,6,1.0,1.08,Goa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,10,2022-02-08,2022-02-08,9,1.111111,7.34,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,1,5,2022-02-08,2022-02-08,5,1.0,1.85,Haryana,20.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,1,2022-02-08,2022-02-08,1,1.0,0.01,Himachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,22,2022-02-08,2022-02-08,20,1.1,8.43,Jammu and Kashmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,5,2022-02-08,2022-02-08,5,1.0,2.85,Jharkhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,16,2022-02-08,2022-02-08,16,1.0,4.95,Karnataka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,11,2022-02-08,2022-02-08,9,1.222222,0.57,Kerala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,1,4,2022-02-08,2022-02-08,4,1.0,0.43,Madhya Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,1,23,2022-02-08,2022-02-08,23,1.0,5.13,Maharashtra,4.347826,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,2,2022-02-08,2022-02-08,2,1.0,1.06,Meghalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,2,2022-02-08,2022-02-08,2,1.0,0.6,Mizoram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,6,2022-02-08,2022-02-08,6,1.0,2.05,Odisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,10,2022-02-08,2022-02-08,9,1.111111,3.26,Punjab region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,1,8,2022-02-08,2022-02-08,8,1.0,3.28,Rajasthan,12.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,10,2022-02-08,2022-02-08,9,1.111111,1.95,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,6,2022-02-08,2022-02-08,6,1.0,7.52,Telangana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
23850952308430035,0,19,2022-02-08,2022-02-08,18,1.055556,5.27,Uttar Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,18,2022-02-08,2022-02-08,18,1.0,10.8,West Bengal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,5,2022-02-08,2022-02-08,4,1.25,2.32,Andhra Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,5,2022-02-08,2022-02-08,4,1.25,1.42,Assam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,9,2022-02-08,2022-02-08,6,1.5,1.67,Bihar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,1,2022-02-08,2022-02-08,1,1.0,0.91,Chandigarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,3,2022-02-08,2022-02-08,2,1.5,2.48,Chhattisgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,5,2022-02-08,2022-02-08,5,1.0,1.67,Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,13,2022-02-08,2022-02-08,13,1.0,5.24,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,1,2022-02-08,2022-02-08,1,1.0,0.29,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,2,2022-02-08,2022-02-08,2,1.0,4.27,Himachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,14,2022-02-08,2022-02-08,12,1.166667,15.28,Jammu and Kashmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,2,7,2022-02-08,2022-02-08,6,1.166667,4.33,Jharkhand,28.571429,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,14,2022-02-08,2022-02-08,13,1.076923,4.79,Karnataka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,9,2022-02-08,2022-02-08,7,1.285714,0.76,Kerala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,7,2022-02-08,2022-02-08,7,1.0,1.18,Madhya Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,16,2022-02-08,2022-02-08,15,1.066667,4.6,Maharashtra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,1,2022-02-08,2022-02-08,1,1.0,0.41,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,1,2022-02-08,2022-02-08,1,1.0,0.08,Nagaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,7,2022-02-08,2022-02-08,7,1.0,2.33,Odisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,2,2022-02-08,2022-02-08,2,1.0,1.86,Punjab region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,6,2022-02-08,2022-02-08,6,1.0,33.79,Rajasthan,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850952308480035,0,1,2022-02-08,2022-02-08,1,1.0,0.01,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,7,2022-02-08,2022-02-08,7,1.0,4.59,Telangana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,3,2022-02-08,2022-02-08,3,1.0,0.82,Tripura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,,,,,,,10997.0,3999.0,9997.0,10997.0,3999.0,10997.0,3999.0,9997.0,2.0,5.0,1.0,4.0,5.0,1.0,4.0,,,,,,,,,,,
23850952308480035,0,7,2022-02-08,2022-02-08,7,1.0,2.84,Uttar Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,3,2022-02-08,2022-02-08,3,1.0,0.75,Uttarakhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,2,21,2022-02-08,2022-02-08,19,1.105263,11.41,West Bengal,9.52381,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,9,2022-02-08,2022-02-08,7,1.285714,1.77,Andhra Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,1,17,2022-02-08,2022-02-08,16,1.0625,9.64,Assam,5.882353,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,22,2022-02-08,2022-02-08,20,1.1,6.22,Bihar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,1,2022-02-08,2022-02-08,1,1.0,0.32,Chandigarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,2,2022-02-08,2022-02-08,2,1.0,0.3,Chhattisgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,6,2022-02-08,2022-02-08,6,1.0,3.4,Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,1,2,2022-02-08,2022-02-08,2,1.0,1.58,Goa,50.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,18,2022-02-08,2022-02-08,18,1.0,4.61,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,5,2022-02-08,2022-02-08,5,1.0,2.19,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,4,2022-02-08,2022-02-08,4,1.0,0.97,Himachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,26,2022-02-08,2022-02-08,25,1.04,10.88,Jammu and Kashmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,3,2022-02-08,2022-02-08,3,1.0,1.86,Jharkhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,18,2022-02-08,2022-02-08,16,1.125,3.52,Karnataka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,9,2022-02-08,2022-02-08,8,1.125,0.95,Kerala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,6,2022-02-08,2022-02-08,6,1.0,1.2,Madhya Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,22,2022-02-08,2022-02-08,20,1.1,5.11,Maharashtra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,2,2022-02-08,2022-02-08,2,1.0,2.55,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,3,2022-02-08,2022-02-08,3,1.0,2.24,Meghalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,1,2022-02-08,2022-02-08,1,1.0,1.04,Mizoram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,1,2022-02-08,2022-02-08,1,1.0,1.86,Nagaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,2,17,2022-02-08,2022-02-08,16,1.0625,3.98,Odisha,5.882353,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,12,2022-02-08,2022-02-08,12,1.0,5.25,Punjab region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,1,29,2022-02-08,2022-02-08,24,1.208333,9.82,Rajasthan,3.448276,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,2,2022-02-08,2022-02-08,2,1.0,4.81,Sikkim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,3,2022-02-08,2022-02-08,3,1.0,2.36,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,8,2022-02-08,2022-02-08,8,1.0,2.65,Telangana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,5,2022-02-08,2022-02-08,5,1.0,1.49,Tripura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,,,,,,,,,5998.0,,,,,5998.0,1.0,,,2.0,,,2.0,,,,,,,,,,,
23850952355900035,1,34,2022-02-08,2022-02-08,33,1.030303,19.49,Uttar Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,5,2022-02-08,2022-02-08,5,1.0,7.39,Uttarakhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,34,2022-02-08,2022-02-08,32,1.0625,17.36,West Bengal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,3,89,2022-02-08,2022-02-08,84,1.059524,10.61,Andhra Pradesh,2.247191,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,2,2022-02-08,2022-02-08,2,1.0,0.83,Arunachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,47,2022-02-08,2022-02-08,46,1.021739,17.82,Assam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,1,26,2022-02-08,2022-02-08,24,1.083333,3.03,Bihar,3.846154,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,14,2022-02-08,2022-02-08,13,1.076923,2.18,Chandigarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,41,2022-02-08,2022-02-08,40,1.025,8.44,Chhattisgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,1,2022-02-08,2022-02-08,1,1.0,0.01,Dadra and Nagar Haveli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,1,123,2022-02-08,2022-02-08,120,1.025,31.95,Delhi,0.813008,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,23,2022-02-08,2022-02-08,23,1.0,1.81,Goa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,121,2022-02-08,2022-02-08,117,1.034188,18.66,Gujarat,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,46,2022-02-08,2022-02-08,45,1.022222,13.03,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,11,2022-02-08,2022-02-08,10,1.1,2.23,Himachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,19,2022-02-08,2022-02-08,19,1.0,9.14,Jammu and Kashmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,29,2022-02-08,2022-02-08,29,1.0,7.36,Jharkhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,2,104,2022-02-08,2022-02-08,104,1.0,14.5,Karnataka,0.961538,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,2,58,2022-02-08,2022-02-08,52,1.115385,9.02,Kerala,1.724138,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,57,2022-02-08,2022-02-08,55,1.036364,10.85,Madhya Pradesh,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,5,262,2022-02-08,2022-02-08,253,1.035573,50.52,Maharashtra,1.526718,4.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,6,2022-02-08,2022-02-08,6,1.0,0.52,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,7,2022-02-08,2022-02-08,7,1.0,2.48,Meghalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,1,2022-02-08,2022-02-08,1,1.0,0.01,Mizoram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,8,2022-02-08,2022-02-08,8,1.0,0.59,Nagaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,1,79,2022-02-08,2022-02-08,76,1.039474,17.74,Odisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,7,2022-02-08,2022-02-08,4,1.75,0.21,Puducherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,63,2022-02-08,2022-02-08,63,1.0,21.43,Punjab region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,51,2022-02-08,2022-02-08,50,1.02,10.96,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,5,2022-02-08,2022-02-08,5,1.0,0.58,Sikkim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,67,2022-02-08,2022-02-08,65,1.030769,8.19,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,1,140,2022-02-08,2022-02-08,133,1.052632,24.11,Telangana,0.714286,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,5,2022-02-08,2022-02-08,4,1.25,1.82,Tripura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,0,2022-02-08,2022-02-08,0,0.0,0.0,Unknown,,,,,,,,,35991.0,,,,,35991.0,7.0,,,9.0,,,9.0,,,,,,,,,,,
23850952355910035,0,96,2022-02-08,2022-02-08,92,1.043478,18.92,Uttar Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,22,2022-02-08,2022-02-08,21,1.047619,3.75,Uttarakhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,1,80,2022-02-08,2022-02-08,76,1.052632,24.3,West Bengal,1.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,13,2022-02-08,2022-02-08,11,1.181818,2.8,Andhra Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,2,2022-02-08,2022-02-08,1,2.0,0.51,Arunachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,10,2022-02-08,2022-02-08,10,1.0,4.46,Assam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,6,2022-02-08,2022-02-08,6,1.0,1.3,Bihar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,1,2022-02-08,2022-02-08,1,1.0,0.0,Chandigarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,5,2022-02-08,2022-02-08,5,1.0,2.26,Chhattisgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,5,2022-02-08,2022-02-08,5,1.0,1.21,Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,1,2022-02-08,2022-02-08,1,1.0,0.13,Goa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,1,24,2022-02-08,2022-02-08,22,1.090909,55.72,Gujarat,4.166667,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,4,2022-02-08,2022-02-08,4,1.0,1.77,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,2,2022-02-08,2022-02-08,2,1.0,1.05,Himachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
